name,type,district,city,address,phone,website,mapsUrl
bệnh viện Thái Bình Dương,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.5769209,108.4651935"
Bệnh viện Than - Khoáng sản,public,,,Ngõ 1 Phan Đình Giót,,,"https://www.google.com/maps/search/?api=1&query=20.9887265,105.8393028"
Bệnh viện Than Vàng Danh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.098476,106.7936742"
Bệnh viện Thành phố Tây Ninh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=11.3085891,106.0956805"
Bệnh viện Thanh Vũ Bạc Liêu,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.3118109,105.7146461"
Bệnh viện Thể thao Việt Nam,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0231218,105.7614767"
Bệnh viện Tim mạch An Giang,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.3892417,105.4386154"
Bệnh viện Tim mạch Thành phố Cần Thơ,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0353925,105.7749967"
Bệnh viện Tim Tâm Đức,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.7334899,106.7177983"
Bệnh viện Tĩnh Túc,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.6510293,105.8891007"
Bệnh viện Trẻ em Hải Phòng,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.831477,106.6613028"
Bệnh viện Truyền máu - Huyết học (cơ sở 2),public,,,1 Trần Hữu Nghiệp,,,"https://www.google.com/maps/search/?api=1&query=10.7093154,106.5760857"
Bệnh viện Truyền máu Huyết học,public,,,118 Đường Hồng Bàng,,,"https://www.google.com/maps/search/?api=1&query=10.7565034,106.6658762"
Bệnh viện Trường Đại học Y Dược Cần Thơ,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0346617,105.7552941"
Bệnh viện Tuệ Tĩnh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.984612,105.7928536"
Bệnh Viện Tuy Phong,unclassified,,,Hải Thượng Lãn ông nối dài,,,"https://www.google.com/maps/search/?api=1&query=11.2287571,108.7278198"
Bệnh viện Từ Dũ,public,,,284 Cống Quỳnh,,,"https://www.google.com/maps/search/?api=1&query=10.7688942,106.6860103"
Bệnh viện Từ Dũ - Cơ sở 2,public,,,Lương Văn Nho,,,"https://www.google.com/maps/search/?api=1&query=10.4043915,106.937643"
Bệnh viện Từ Dũ (khu M),public,,,227 Cống Quỳnh,,,"https://www.google.com/maps/search/?api=1&query=10.7678651,106.6847646"
Bệnh viện Ung bướu Đà Nẵng,public,,,,,,"https://www.google.com/maps/search/?api=1&query=16.0697057,108.1639233"
Bệnh viện Ung bướu Kiên Giang,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.9693406,105.0999938"
Bệnh viện Ung bướu Nghệ An,public,,,,,,"https://www.google.com/maps/search/?api=1&query=18.684257,105.7004094"
Bệnh viện Ung bướu thành phố Cần Thơ,public,,,4 Châu Văn Liêm,,,"https://www.google.com/maps/search/?api=1&query=10.0307947,105.7832917"
Bệnh viện Ung bướu Thành phố Cần Thơ (cơ sở 2),public,,,20 Trần Bình Trọng,02923835979,,"https://www.google.com/maps/search/?api=1&query=10.0349551,105.7777595"
Bệnh viện Ung bướu tỉnh Khánh Hoà,public,,,,,,"https://www.google.com/maps/search/?api=1&query=12.2781479,109.1814538"
Bệnh viện Ung bướu tỉnh Thanh Hoá,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.766714,105.7747351"
Bệnh viện Vạn Hạnh,private,,,,,,"https://www.google.com/maps/search/?api=1&query=10.7718189,106.6713752"
Bệnh viện Vạn Phúc 2,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9793138,106.7398569"
Bệnh Viện Văn Cao,unclassified,,,207 Văn Cao ,,,"https://www.google.com/maps/search/?api=1&query=20.8345398,106.7019663"
Bệnh viện Việt Nam - Cuba,unclassified,,,37 Phố Hai Bà Trưng,,,"https://www.google.com/maps/search/?api=1&query=21.0246213,105.8502197"
Bệnh viện Việt Nam - Thụy Điển Uông Bí,public,,,Tuệ Tĩnh,,,"https://www.google.com/maps/search/?api=1&query=21.0418401,106.7517963"
Bệnh viện Xây dựng Việt Trì,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3070025,105.4147726"
Bệnh viện Y dược cổ truyền - Phục hồi chức năng Kon Tum,public,,,473 Nguyễn Huệ,,,"https://www.google.com/maps/search/?api=1&query=14.344555,108.0100401"
Bệnh viện Y dược cổ truyền - Phục hồi chức năng Kon Tum (cơ sở 2),public,,,,,,"https://www.google.com/maps/search/?api=1&query=14.3232549,108.0006307"
Bệnh viện Y Dược cổ truyền - Phục hồi chức năng tỉnh Cà Mau,public,,,,,,"https://www.google.com/maps/search/?api=1&query=9.1917159,105.1271421"
Bệnh viện Y dược cổ truyền - Phục hồi chức năng tỉnh Kon Tum (cơ sở 3),public,,,,,,"https://www.google.com/maps/search/?api=1&query=14.3399214,107.9742097"
Bệnh viện Y dược cổ truyền Hà Giang,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.8415851,105.0089027"
Bệnh viện Y dược cổ truyền Quảng Ninh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9512119,107.1313401"
Bệnh viện Y dược cổ truyền tỉnh Đồng Nai,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9746482,106.8485973"
Bệnh viện Y dược cổ truyền tỉnh Sơn La,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3550095,103.909415"
Bệnh viện Y dược cổ truyền tỉnh Tuyên Quang,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.8304934,105.2044278"
Bệnh viện Y Dược cổ truyền và Phục hồi chức năng tỉnh Gia Lai,public,,,,,,"https://www.google.com/maps/search/?api=1&query=13.9890496,108.0261058"
Bệnh viện Y dược cổ truyền và Phục hồi chức năng tỉnh Phú Thọ,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3202832,105.3984383"
Bệnh viện Y dược cổ truyền Vĩnh Long,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.2512465,105.9786407"
Bệnh viện Y dược cổ truyền Vĩnh Phúc,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.3201259,105.5904044"
Bênh viện Y học Cổ truyền,public,,,187 Nguyễn Đức Cảnh,,,"https://www.google.com/maps/search/?api=1&query=20.8543991,106.6741672"
Bệnh viện Y học cổ truyền - Phục hồi chức năng Bình Thuận,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.9409376,108.1231309"
Bệnh viện Y học cổ truyền - Phục hồi chức năng tỉnh Điện Biên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.383614,103.02396"
Bệnh viện Y học cổ truyền Bà Rịa-Vũng Tàu,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.5130275,107.1954528"
Bệnh viện Y học cổ truyền Bảo Lộc,public,,,38 Phạm Ngọc Thạch,,,"https://www.google.com/maps/search/?api=1&query=11.5448334,107.8238324"
Bệnh viện Y học cổ truyền Bình Dương,public,,,2 BS Yersin,,,"https://www.google.com/maps/search/?api=1&query=10.980771,106.6577829"
Bệnh viện Y học cổ truyền Bình Phước,public,,,,,,"https://www.google.com/maps/search/?api=1&query=11.5358471,106.9102616"
Bệnh viện Y học cổ truyền Cao Bằng,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.6563056,106.2627419"
Bệnh viện Y học cổ truyền Đồng Tháp,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.4645275,105.6294433"
Bệnh viện Y học cổ truyền Hà Đông,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9708813,105.7715441"
Bệnh viện Y học cổ truyền Hà Nam,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.544391,105.9373553"
Bệnh viện Y học cổ truyền Hà Tĩnh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=18.3553759,105.8851231"
Bệnh viện Y học cổ truyền Hải Dương,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9232249,106.3309588"
Bệnh viện Y học cổ truyền Hải Phòng,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8533399,106.6410126"
Bệnh viện Y học cổ truyền Hòa Bình,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8239952,105.3546013"
Bệnh viện Y học cổ truyền Lai Châu,public,,,316 Đường Trần Hưng Đạo,,,"https://www.google.com/maps/search/?api=1&query=22.4005356,103.450137"
Bệnh viện Y học cổ truyền Nam Định,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4488063,106.1808666"
Bệnh viện Y học cổ truyền Nghệ An,public,,,,,,"https://www.google.com/maps/search/?api=1&query=18.6876752,105.6959739"
Bệnh viện Y học cổ truyền Ninh Thuận,public,,,,,,"https://www.google.com/maps/search/?api=1&query=11.5832067,109.003822"
Bệnh viện Y học cổ truyền Phạm Ngọc Thạch,public,,,49 Quang Trung,,,"https://www.google.com/maps/search/?api=1&query=11.9481144,108.4594477"
Bệnh viện Y học cổ truyền Phú Yên,public,,,399 Lê Duẩn,,,"https://www.google.com/maps/search/?api=1&query=13.1048135,109.3118486"
Bệnh viện Y học cổ truyền Quảng Nam,public,,,,,,"https://www.google.com/maps/search/?api=1&query=15.5739565,108.4771455"
Bệnh viện Y học cổ truyền Thái Bình,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.4421642,106.3407174"
Bệnh viện Y học cổ truyền Thái Nguyên,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.5725184,105.813075"
Bệnh viện Y học cổ truyền thành phố Cần Thơ,public,,,768 Đường 30 Tháng 4,+84 7103838050,,"https://www.google.com/maps/search/?api=1&query=10.0127399,105.7584454"
Bệnh viện Y học cổ truyền thành phố Đà Nẵng,public,,,,,,"https://www.google.com/maps/search/?api=1&query=16.0057641,108.2106405"
Bệnh viện Y học cổ truyền thành phố Đà Nẵng (cơ sở 2),public,,,51 Đường Trần Quốc Toản,,,"https://www.google.com/maps/search/?api=1&query=16.0660463,108.2220718"
Bệnh viện Y học cổ truyền Thành phố Hồ Chí Minh,public,,,179-187 Đường Nam Kỳ Khởi Nghĩa,,,"https://www.google.com/maps/search/?api=1&query=10.7855497,106.6878673"
Bệnh viện Y học cổ truyền Tiền Giang,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.3565242,106.3655355"
Bệnh viện Y học cổ truyền tỉnh Bắc Giang,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.2908364,106.1998552"
Bệnh viện Y học cổ truyền tỉnh Đắk Lắk,public,,,7 Đường Nguyễn Chí Thanh,,,"https://www.google.com/maps/search/?api=1&query=12.695862,108.0667551"
Bệnh viện Y học cổ truyền tỉnh Lạng Sơn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.9013111,106.740939"
Bệnh viện Y học cổ truyền tỉnh Lào Cai,public,,,,,,"https://www.google.com/maps/search/?api=1&query=22.4700344,103.989802"
Bệnh viện Y học cổ truyền tỉnh Ninh Bình,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.2676133,105.9676861"
Bệnh viện Y học cổ truyền tỉnh Quảng Ngãi,public,,,,,,"https://www.google.com/maps/search/?api=1&query=15.1203762,108.7891685"
Bệnh viện Y học cổ truyền tỉnh Thanh Hoá,public,,,,,,"https://www.google.com/maps/search/?api=1&query=19.8147941,105.7822561"
Bệnh viện Y học cổ truyền tỉnh Thừa Thiên Huế,public,,,322 Đường Nguyễn Trãi,,,"https://www.google.com/maps/search/?api=1&query=16.4806969,107.5634871"
Bệnh viện Y học cổ truyền tỉnh Yên Bái,public,,,,,,"https://www.google.com/maps/search/?api=1&query=21.727391,104.8938946"
Bệnh viện Y học cổ truyền và Phục hồi chức năng Bắc Quảng Trị,public,,,Trần Quang Khải,,,"https://www.google.com/maps/search/?api=1&query=17.4756319,106.6051418"
Bệnh viện Y học cổ truyền và Phục hồi chức năng Nam Quảng Trị,public,,,,,,"https://www.google.com/maps/search/?api=1&query=17.0216145,107.1087626"
Bệnh viện Y học cổ truyền và Phục hồi chức năng Quy Nhơn,public,,,,,,"https://www.google.com/maps/search/?api=1&query=13.7947713,109.1779608"
Bệnh viện Y Tế Phúc Thái,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.4535845,105.862155"
Bệnh Viện YHCT Trần Văn An,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.2453373,106.3628742"
Bệnh xá Quân Y,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.2324047,105.9577332"
BV Binh Thuan,unclassified,,,69 Trần Quý Cáp,,,"https://www.google.com/maps/search/?api=1&query=10.9176855,108.0847481"
BV Đa Khoa Bình Minh,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0715006,105.8238355"
BV đa khoa Hải An,public,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8249116,106.7094167"
BV Đa khoa Thạnh Hóa,public,,,,,,"https://www.google.com/maps/search/?api=1&query=10.6555528,106.1899956"
BV Thượng Lý,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8593941,106.6660764"
CI Hospital,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.7403535,106.6077583"
Columbia Asia Hospital,private,,,Đường 22 Tháng 12,,,"https://www.google.com/maps/search/?api=1&query=10.9507189,106.7070657"
Columbia Asia Saigon,private,,,8 Alexandre de Rhodes,,,"https://www.google.com/maps/search/?api=1&query=10.7795758,106.6965213"
Cong Ty CP Benh Vien Da Khoa Hoa Xuan,public,,,,,,"https://www.google.com/maps/search/?api=1&query=16.0681938,108.2013645"
District Hospital,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.945738,105.6170104"
Duck's Hospital,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0662593,105.7819381"
Hoan My General Hospital,unclassified,,,Nguyễn Văn Linh,,,"https://www.google.com/maps/search/?api=1&query=16.059401,108.2098753"
Hopital,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.5519586,107.4406861"
Hospital VINMEC,private,,,42А Trần Phú,+842583900168,,"https://www.google.com/maps/search/?api=1&query=12.2126611,109.2107927"
Hospitals MEDIC Ca Mau,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=9.1888697,105.171771"
Hội Chữ Thập Đỏ Việt Nam Thành Phố Cần Thơ,public,,,,02923820963,https://chuthapdocantho.org.vn/,"https://www.google.com/maps/search/?api=1&query=10.0443305,105.7789192"
Hội Đông Y,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0296653,105.7762811"
Khu Điều Trị,unclassified,,,,0263 607 736,,"https://www.google.com/maps/search/?api=1&query=22.6567563,106.2622083"
Lang Co Hospital,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=16.2367913,108.078659"
Nguyễn Hồng Trang ( Kế Toán Trưởng BV Cư Jut,unclassified,,,80B Hai Bà Trungw,,,"https://www.google.com/maps/search/?api=1&query=12.5828235,107.9002105"
Nhà hộ sinh Đống Đa,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0169494,105.8332492"
Nha Khoa,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0651797,105.7628554"
Nha khoa quốc tế,private,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8478209,106.6716269"
Pacific Hospital,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=15.8843233,108.3280358"
Phòng Khám Đa Khoa An Phúc,private,,,502-504 Đường Nguyễn Chí Thanh,,,"https://www.google.com/maps/search/?api=1&query=10.7587193,106.6621153"
Phòng khám đa khoa Bệnh viện Đại học Y Hà Nội - Cơ sở Cầu Giấy,private,,,10 phố Trương Công Giai,,,"https://www.google.com/maps/search/?api=1&query=21.0350951,105.7910343"
Phòng Khám Đa Khoa Hữu Nghị,private,,,501-503 Đường số 5,,,"https://www.google.com/maps/search/?api=1&query=10.848021,106.6783081"
Phòng khám Đa khoa Quân dân y Tiền Giang,private,,,,,,"https://www.google.com/maps/search/?api=1&query=10.3974752,106.2563466"
Phòng Khám Đa Khoa Trung Tâm Y Tế Đà Lạt,private,,,,,,"https://www.google.com/maps/search/?api=1&query=11.9398477,108.4329545"
Phòng Khám Nhân Đạo Kinh 7,private,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0263736,105.2633253"
Phòng Khám Y Tế Nha Khoa Quốc Tế SOS,private,,,,,,"https://www.google.com/maps/search/?api=1&query=21.0637284,105.8274354"
Phòng Thí Nghiệm - Kiểm Tra Sức Khoẻ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.7603786,106.6798139"
Phòng tiêm chủng Vắc-xin POTEC 89.3 Khoái Châu,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8381767,105.9790303"
Prestige international polyclinic,private,,,69 Trần Quý Cáp,,http://medictinduc.vn,"https://www.google.com/maps/search/?api=1&query=12.2522561,109.1883141"
Sun Group International Hospital,private,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0388036,104.0067047"
Tram Xa Co Nhue,unclassified,,,Đường Trần Cung,,,"https://www.google.com/maps/search/?api=1&query=21.0576234,105.7836205"
Trạm Y tế,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0402647,105.785331"
Trạm Y tế Cái Khế,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0451555,105.7826643"
Trạm y tế Hưng Lợi,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=10.0210749,105.7699058"
Trạm y tế Khương Hạ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.9920389,105.8166469"
TRạm y tế Kiều Hạ,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.8509134,106.730955"
Trạm Y Tế Lương Nội,unclassified,,,,,,"https://www.google.com/maps/search/?api=1&query=20.3552675,105.3749752"
